,headlines,raw_links
163,"Pfizer, Regeneron CEOs see extended need for COVID shots, drugs", https://www.fiercepharma.com/pharma/pfizer-s-covid-19-vaccine-could-reap-36b-2021-sales-analysts-predict
164,AstraZeneca investors approve Soriot's 2021 pay despite concerns, https://www.fiercepharma.com/pharma/as-astrazeneca-faces-another-eu-legal-challenge-shareholders-approve-ceo-soriot-s-2021-pay
165,"Lilly to welcome employees back in June, fully open in July", https://www.fiercepharma.com/pharma/pandemic-easing-up-lilly-will-welcome-employees-back-to-headquarters
166,Lifting IP protection of COVID-19 vaccines? It's complicated, https://www.fiercepharma.com/pharma/don-t-expect-lifting-covid-19-vaccine-patents-to-happen-quickly-if-at-all-analysts
167,EU regulator requests more safety data from COVID vaccine makers, https://www.fiercepharma.com/pharma/europe-s-drug-regulator-evaluates-reports-heart-inflammation-rare-nerve-disorder-covid-19
168,Moderna CEO says he's not concerned about Biden-backed IP waiver, https://www.fiercepharma.com/pharma/moderna-ceo-says-he-s-not-losing-any-sleep-over-biden-s-endorsement-for-covid-19-ip-waiver
169,"Moderna posts $1.7B in COVID-19 vaccine sales, ups 2021 outlook", https://www.fiercepharma.com/pharma/moderna-posts-massive-year-over-year-growth-thanks-to-1-7b-covid-19-vaccine-sales
170,Moderna to expand Massachusetts-based manufacturing site, https://www.fiercepharma.com/pharma/moderna-plans-major-expansion-at-massachusetts-based-manufacturing-site-to-help-grow-covid
171,BioNTech chief ups COVID-19 vaccine supply near 3B for 2021, https://www.fiercepharma.com/pharma/thanks-to-revved-up-manufacturing-biontech-ceo-estimates-3b-covid-vaccine-doses-2021
172,Novavax closing in on COVID-19 vaccine supply deal with Europe, https://www.fiercepharma.com/pharma/supply-timelines-more-certain-novavax-closing-covid-19-vaccine-deal-europe
173,"With vax success, Novavax execs rack up $106M in stock options", https://www.fiercepharma.com/pharma/novavax-hands-top-execs-100m-stock-options-as-covid-19-vaccine-nears-starting-line
174,"Lots of questions, few answers during Emergent earnings call", https://www.fiercepharma.com/pharma/lots-questions-but-not-many-answers-by-ceo-during-emergent-s-earnings-call
175,$157B in COVID-19 vaccine sales expected through 2025: analyst, https://www.fiercepharma.com/pharma/how-much-covid-19-vaccine-money-table-157b-through-2025-analyst
176,Pfizer discovers knock offs of its COVID-19 vaccine, https://www.fiercepharma.com/pharma/counterfeit-versions-pfizer-covid-19-vaccine-found-poland-mexico
177,Shareholders make push for clearer COVID-19 pricing strategies, https://www.fiercepharma.com/pharma/shareholders-to-push-for-detailed-covid-19-pricing-strategies-from-pfizer-j-j-and-merck-at
178,"J&J sees 'very viable path forward' for COVID shot, CFO says", https://www.fiercepharma.com/pharma/johnson-johnson-sees-very-viable-path-forward-for-its-covid-19-vaccine-despite-safety
179,Bharat lays out a major boost to its COVID shot production, https://www.fiercepharma.com/manufacturing/bharat-biotech-government-cash-hand-aims-for-700-million-covid-19-vaccines-per-year
180,"Pfizer vaccine sales could reach $24B, Moderna's $14B this year", https://www.fiercepharma.com/pharma/competition-struggling-pfizer-s-vaccine-sales-could-hit-24b-moderna-s-14b-year-analyst
181,FDA shuts off J&J vaccine production at troubled Emergent plant, https://www.fiercepharma.com/pharma/at-request-fda-emergent-s-troubled-baltimore-plant-suspends-j-j-vaccine-production
182,Decision on J&J COVID shot's return due by week's end: Fauci, https://www.fiercepharma.com/pharma/johnson-johnson-covid-shot-could-be-back-menu-come-friday-some-extra-safety-warnings-fauci
183,Moderna cuts COVID-19 vaccine deliveries after supply woes, https://www.fiercepharma.com/pharma/moderna-cuts-covid-19-vaccine-deliveries-to-canada-u-k-amid-european-supply-struggles
184,J&J asked COVID-19 vaccine rivals to team up on safety: WSJ, https://www.fiercepharma.com/pharma/as-blood-clot-concerns-mounted-j-j-reached-out-to-rival-covid-19-vaccine-makers-to-form
185,Pfizer CEO says we'll probably need annual COVID shots, https://www.fiercepharma.com/pharma/pfizer-chief-bourla-raises-likely-need-for-annual-covid-vaccinations-teeing-up-comirnaty
186,"With J&J vaccine in limbo, edge goes to Pfizer, Moderna: analyst", https://www.fiercepharma.com/pharma/safety-concerns-j-j-covid-19-vaccine-present-a-big-opportunity-for-pfizer-biontech-and
187,CDC discusses options for troubled Johnson & Johnson vaccine, https://www.fiercepharma.com/pharma/cdc-working-group-discusses-options-for-troubled-johnson-johnson-vaccine
188,"In Europe, Pfizer steps in to compensate for J&J vaccine pause", https://www.fiercepharma.com/pharma/after-j-j-announces-vaccine-supply-delay-to-europe-pfizer-biontech-fill-void
189,"Europe won't renew AZ, J&J COVID vaccine contacts: report", https://www.fiercepharma.com/pharma/astrazeneca-j-j-covid-19-vaccine-contracts-won-t-be-renewed-europe-next-year-report
190,Plastic bag shortage a hefty problem for Novavax production, https://www.fiercepharma.com/manufacturing/lack-grow-bags-a-hefty-problem-for-novavax-s-covid-19-vaccine-production-push
191,Feds halt J&J's COVID vaccine rollout on clot concerns, https://www.fiercepharma.com/pharma/feds-call-for-halt-to-johnson-johnson-covid-19-vaccine-rollout-after-extremely-rare-blood
192,Sanofi outlines 'boundary-pushing' vaccine plant in Singapore, https://www.fiercepharma.com/manufacturing/sanofi-plugs-eu400m-into-singapore-vaccine-factory-bringing-total-shot-investment-up
193,J&J shot under EMA scrutiny after 4 'serious' blood clot cases, https://www.fiercepharma.com/pharma/johnson-johnson-s-covid-19-vaccine-spotlight-at-ema-after-4-serious-cases-unusual-blood
194,SII asks government for help in boosting vax production, https://www.fiercepharma.com/manufacturing/very-stressed-serum-institute-india-asks-government-for-vaccine-production-boost
195,Europe says AZ vaccine should come with side effect warning, https://www.fiercepharma.com/pharma/astrazeneca-s-covid-shot-should-list-blood-clots-as-rare-side-effect-ema-says
196,Catalent doubling capacity at Italian plant to produce J&J shot, https://www.fiercepharma.com/manufacturing/catalent-to-expand-plant-italy-to-produce-j-j-vaccine
197,"Pfizer eyes yearly COVID shots, higher prices post-pandemic: CFO", https://www.fiercepharma.com/pharma/pfizer-sees-need-for-annual-revaccinations-and-rationale-for-higher-prices-after-pandemic
198,"Germany, Ireland stop using AZ vaccine as supply woes mount", https://www.fiercepharma.com/pharma/astrazeneca-stands-by-covid-19-vaccine-safety-but-says-it-s-shipping-fewer-doses-than-hoped
199,Europe approves J&J's COVID-19 vaccine; deliveries set for April, https://www.fiercepharma.com/pharma/europe-approves-johnson-johnson-s-covid-19-vaccine-first-one-dose-option
200,Safety worries threaten AZ COVID vaccine rollout in Europe, https://www.fiercepharma.com/pharma/another-european-country-has-halted-its-astrazeneca-covid-19-vaccine-usage-what-s-going
201,Merck plant in N.C. upgrades for J&J vaccine production, https://www.fiercepharma.com/manufacturing/merck-plant-durham-n-c-set-to-produce-bulk-substance-for-j-j-vaccine
202,J&J to sell another 100M vaccine doses to U.S.: reports, https://www.fiercepharma.com/pharma/johnson-johnson-to-sell-another-100m-coronavirus-vaccine-doses-to-u-s-taking-america-s
203,Pfizer vaccine tackles 3 troubling COVID variants in lab study, https://www.fiercepharma.com/pharma/pfizer-biontech-vaccine-tackles-troubling-covid-variant-found-brazil-lab-study
204,"CureVac, Novartis team up in COVID vaccine production push", https://www.fiercepharma.com/pharma/curevac-novartis-team-up-latest-pandemic-vaccine-manufacturing-collaboration
205,Rejuvenated Novavax ramps up to produce billions of COVID shots, https://www.fiercepharma.com/vaccines/after-reversal-fortunes-novavax-ramping-up-produce-billions-covid-19-vaccine-doses
206,Here's what it takes to supply COVID-19 vaccines to the globe, https://www.fiercepharma.com/special-reports/vaccine-supply-chains-holding-line-against-covid-19
207,"Merck, J&J in 'wartime' COVID vaccine production pact: WaPo", https://www.fiercepharma.com/pharma/merck-j-j-to-strike-wartime-covid-19-vaccine-production-pact-wapo
208,"J&J COVID-19 vaccine wins FDA authorization, CDC backing", https://www.fiercepharma.com/pharma/johnson-johnson-s-covid-vaccine-fda-panel
209,Merck's ready to rival Pfizer in pneumococcal vaccine race: exec, https://www.fiercepharma.com/vaccines/seeking-to-challenge-pfizer-next-gen-pneumococcal-vaccine-market-merck-exec-embraces
210,Moderna tots up COVID vaccine orders worth a whopping $18B, https://www.fiercepharma.com/pharma/moderna-has-taken-orders-worth-18-4-billion-for-its-covid-19-vaccine-and-it-s-negotiating
211,Pfizer eyes higher prices for COVID-19 vaccine after pandemic, https://www.fiercepharma.com/pharma/pfizer-eyes-higher-covid-19-vaccine-prices-after-pandemic-exec-analyst
212,Novavax strikes massive COVID supply deal with global consortium, https://www.fiercepharma.com/pharma/novavax-heels-coronavirus-shot-data-enters-massive-supply-deal-global-vaccine-consortium
213,"Pfizer, Moderna COVID-19 vaccines less potent against SA strain", https://www.fiercepharma.com/pharma/bring-boosters-studies-show-pfizer-moderna-covid-vaccines-are-less-protective-against-south
214,India's Cadila sees demand for its COVID vaccine outstrip supply, https://www.fiercepharma.com/manufacturing/india-s-cadila-hit-more-covid-19-vaccine-orders-than-it-can-fill
215,Pfizer aims to cut its COVID shot production time by nearly 50%, https://www.fiercepharma.com/manufacturing/pfizer-to-nearly-halve-covid-19-vaccine-production-timeline-sterile-injectables-vp
216,Novartis eyes manufacturing tie-ups to help boost COVID supplies, https://www.fiercepharma.com/pharma/u-s-eyes-manufacturing-tie-ups-to-boost-covid-19-vaccine-supply-via-defense-production-act
217,AstraZeneca CEO plays defense amid COVID-19 vaccine shortfall, https://www.fiercepharma.com/pharma/astrazeneca-plays-defense-amid-covid-19-vaccine-shortfall-as-europe-presses-for-more-supply
218,Pfizer-BioNTech working on COVID- vaccine booster shot, https://www.fiercepharma.com/pharma/first-moderna-now-pfizer-biontech-also-working-booster-shot-amid-rise-covid-19-variants
219,"Sanofi, after R&D setback, will produce Pfizer's COVID-19 shots", https://www.fiercepharma.com/pharma/sanofi-after-r-d-setback-lends-a-hand-to-vaccine-rival-pfizer-for-coronavirus-shot
220,J&J 'comfortable' meeting its COVID shot delivery promises: CFO, https://www.fiercepharma.com/pharma/j-j-ahead-phase-3-covid-19-vaccine-data-release-comfortable-meeting-its-delivery-commitments
221,Regeneron's COVID antibodies promising for 'passive vaccination', https://www.fiercepharma.com/pharma/regeneron-pitches-covid-antibody-cocktail-for-passive-vaccination-fresh-trial-data
222,AstraZeneca's surprise COVID-19 vaccine shortfall, https://www.fiercepharma.com/pharma/astrazeneca-s-surprise-covid-19-vaccine-shortfall-prompts-europe-to-press-for-answers
223,Will Pfizer's 6-dose-vial OK actually hurt COVID shot supply?, https://www.fiercepharma.com/manufacturing/pfizer-s-six-dose-vial-counts-toward-company-s-elevated-production-spurring-supply
224,Novavax sees trial dropout amid COVID-19 vaccine rollout, https://www.fiercepharma.com/vaccines/novavax-sees-covid-vaccine-trial-dropout-as-pfizer-moderna-shots-rollout-gears-up
225,Warp Speed chief Slaoui resigns at Biden's request: report, https://www.fiercepharma.com/pharma/warp-speed-chief-slaoui-resigns-at-biden-s-request-as-covid-19-vaccines-are-unleashed-report
226,'Second wave' of COVID-19 shots could come with advantages, https://www.fiercepharma.com/pharma/as-first-covid-19-vaccines-roll-out-a-second-wave-candidates-waiting-wings
227,J&J chief to a world waiting on COVID vaccine data: 'Very soon', https://www.fiercepharma.com/pharma/jpm-j-j-hopes-to-share-phase-3-coronavirus-vaccine-data-very-soon-ceo-says
228,Pfizer partner BioNTech hikes COVID-19 vaccine output to 2B, https://www.fiercepharma.com/manufacturing/jpm-biontech-raises-covid-19-vaccine-output-to-2b-eyeing-label-extensions-and-higher
229,Pfizer-BioNTech COVID vax works against variants: study, https://www.fiercepharma.com/pharma/pfizer-biontech-covid-19-vaccine-works-more-contagious-coronavirus-variants-study
230,Latecomer CureVac taps Bayer to speed COVID-19 shot to market, https://www.fiercepharma.com/vaccines/mrna-latecomer-curevac-finds-bayer-as-covid-19-vaccine-partner
231,FDA warns of 'premature' changes to COVID vaccine dosing, https://www.fiercepharma.com/pharma/not-so-fast-fda-warns-premature-changes-to-covid-19-vaccine-dosing-clash-slaoui
232,Moderna expects to provide at least 600M COVID-19 shots in 2021, https://www.fiercepharma.com/manufacturing/moderna-dials-up-low-end-vaccine-supply-estimate-setting-sights-1-billion-doses-2021
233,AstraZeneca's pandemic shot wins 2nd U.K. vaccine nod, https://www.fiercepharma.com/pharma/astrazeneca-vaccine-wins-emergency-nod-at-two-full-doses-uk
234,AstraZeneca now has a 'winning formula' for its COVID shot: CEO, https://www.fiercepharma.com/pharma/astrazeneca-has-a-winning-formula-for-its-covid-19-vaccine-ceo-says
235,Which drugs and vaccines will wage war on the pandemic in 2021?, https://www.fiercepharma.com/pharma/targeted-delivery-oral-vaccines-and-mrna-2-0-next-generation-drugs-and-prophylactics-fight
236,"Pfizer, Moderna set for lion's share of $38B in COVID shot sales", https://www.fiercepharma.com/pharma/as-first-covid-19-vaccinations-near-leading-developers-set-to-reap-tens-billions-analysts
237,"Pfizer, BioNTech nab first COVID-19 vaccine authorization", https://www.fiercepharma.com/vaccines/pfizer-biontech-nabs-covid-vaccine-authorization-from-uk-for-first-ever-marketed-mrna-shot
238,Zeteo to test intranasal device with Iowa State's COVID-19 vax, https://www.fiercepharma.com/drug-delivery/iowa-state-taps-device-maker-zeteo-for-early-work-nasal-spray-covid-19-vaccine
239,Slaoui lays out timeline for Moderna and Pfizer shot reviews, https://www.fiercepharma.com/vaccines/moderna-to-file-covid-shot-for-emergency-nod-november-as-pfizer-rollout-pegged-for-early
240,Pfizer aims to ship vaccines 'within hours' of green lights: CEO, https://www.fiercepharma.com/pharma/pfizer-won-t-hesitate-to-ship-vaccine-doses-after-regulatory-nods-raising-prospect-a-race-to
241,"FDA's coronavirus vaccine reviews will take weeks, not days", https://www.fiercepharma.com/pharma/as-covid-vaccine-developers-post-impressive-data-fda-official-says-reviews-will-take-weeks
242,CureVac inks EU supply deal on mRNA coronavirus shot, https://www.fiercepharma.com/pharma/curevac-eu-ink-supply-deal-for-up-to-405m-doses-mrna-coronavirus-shot-reuters
243,Moderna's COVID shot is stable at refrigerated temps for 30 days, https://www.fiercepharma.com/pharma/along-promising-data-moderna-says-its-vaccine-stable-refrigerators-for-30-days
244,"CureVac's mRNA shot holds a storage edge over Pfizer, Moderna", https://www.fiercepharma.com/pharma/curevac-s-mrna-coronavirus-shot-holds-edge-over-pfizer-and-moderna-counterparts-refrigerated
